video_id,comment_text,sarcasm,hate_speech,misinformation,emotion,code_switch_tags
nqbNLe84dpM,Hira areeb ko panii ni de rhi thi buhtt batamiz hai 🥲🥲,yes,offensive,na,anger,Hira/urdu areeb/urdu ko/urdu panii/urdu ni/urdu de/urdu rhi/urdu thi/urdu buhtt/urdu batamiz/urdu hai/urdu 🥲🥲/ambiguous
gvG35CxYOLg,Dekhkar hi Dar lag raha hai,no,none,na,fear,Dekhkar/urdu hi/urdu Dar/urdu lag/urdu raha/urdu hai/urdu
nqbNLe84dpM,Aag lagy basti ke fatima apni masti ke 😅😅😅😅😅😅😅😅😅😅😅😅😅😂😂😂😂😂😂😂😂 😂😂😂😂😂😂😂😂 😂😂 address for the sistrology house plz  and anaviya is cute,yes,none,na,joy|surprise,Aag/urdu lagy/urdu basti/urdu ke/urdu fatima/urdu apni/urdu masti/urdu ke/urdu 😅😅😅😅😅😅😅😅😅😅😅😅😅😂😂😂😂😂😂😂😂/ambiguous 😂😂😂😂😂😂😂😂/ambiguous 😂😂/ambiguous address/english for/english the/english sistrology/english house/english plz/english and/english anaviya/urdu is/english cute/english
BaMLBWWvNHA,Great zulqurnain Bhai ❤❤❤,no,none,na,joy,Great/english zulqurnain/ambiguous Bhai/urdu ❤❤❤/ambiguous
BaMLBWWvNHA,Part 2 please bhai,no,none,na,none,Part/english 2/english please/english bhai/urdu
nqbNLe84dpM,Apni Ghar ki location btao please,no,none,na,none,Apni/urdu Ghar/urdu ki/urdu location/english btao/urdu please/english
zXAAAXogJ78,9:39 pr ayesha ki bari thi,no,none,na,none,english/ambiguous pr/urdu ayesha/ambiguous ki/urdu bari/urdu thi/urdu
BmpRnfu16YA,Tere zamane par galti Nahin Koi Shanta hai,yes,none,na,anger,Tere/urdu zamane/urdu par/urdu galti/urdu Nahin/urdu Koi/urdu Shanta/urdu hai/urdu
BaMLBWWvNHA,Bhai phele to ap bhi uski video me ate the take apko fam mele rajab to kuta insan hai apni bv bacha chor kar jag jaga moo Marta hai Randi ka bacha hai Rajab butti,yes,hate,na,anger,Bhai/urdu phele/urdu to/urdu ap/urdu bhi/urdu uski/urdu video/english me/urdu ate/urdu the/english take/urdu apko/urdu fam/english mele/urdu rajab/urdu to/urdu kuta/urdu insan/urdu hai/urdu apni/urdu bv/urdu bacha/urdu chor/urdu kar/urdu jag/urdu jaga/urdu moo/urdu Marta/urdu hai/urdu Randi/urdu ka/urdu bacha/urdu hai/urdu Rajab/urdu butti/urdu
nqbNLe84dpM,Hamara computer jaldi theek hu ta ke main Iqra api ke vlogs deke saku jaldi theek hu jai due kar wale like karen,no,none,na,joy,Hamara/urdu computer/english jaldi/urdu theek/urdu hu/urdu ta/urdu ke/urdu main/urdu Iqra/ambiguous api/urdu ke/urdu vlogs/english deke/urdu saku/urdu jaldi/urdu theek/urdu hu/urdu jai/urdu due/urdu kar/urdu wale/urdu like/english karen/urdu
eY0i4nBXqdY,Jab ma Gai thi to mughe maza nahi a Raha ta to ab ma regret kar rahi ho,yes,none,na,sadness,Jab/urdu ma/urdu Gai/urdu thi/urdu to/urdu mughe/urdu maza/urdu nahi/urdu a/urdu Raha/urdu ta/urdu to/urdu ab/urdu ma/urdu regret/english kar/urdu rahi/urdu ho/urdu
WJxfQWiP9DQ,Inko hamen cal dete Hain Pakistan ka bachane ka Imran Khan Sahab ko Bahar nikaalo vahi bachayega Pakistan ko,no,none,na,anger,Inko/urdu hamen/urdu cal/urdu dete/urdu Hain/urdu Pakistan/urdu ka/urdu bachane/urdu ka/urdu Imran/urdu Khan/urdu Sahab/urdu ko/urdu Bahar/urdu nikaalo/urdu vahi/urdu bachayega/urdu Pakistan/urdu ko/urdu
VUKai4CZSNw,Yaar ducky bhiee AP piyare ho sare boltay Hain aroob zayada piyare Hain per nahi aroob is Liye ache lagte Hain qun kay wo AP kay sath hote Hain AP dono ek do sare kay sath ache lagtay ho❤,no,none,na,joy,Yaar/urdu ducky/english bhiee/urdu AP/urdu piyare/urdu ho/urdu sare/urdu boltay/urdu Hain/urdu aroob/urdu zayada/urdu piyare/urdu Hain/urdu per/urdu nahi/urdu aroob/urdu is/urdu Liye/urdu ache/urdu lagte/urdu Hain/urdu qun/urdu kay/urdu wo/urdu AP/urdu kay/urdu sath/urdu hote/urdu Hain/urdu AP/urdu dono/urdu ek/urdu do/urdu sare/urdu kay/urdu sath/urdu ache/urdu lagtay/urdu ho/urdu
FH8OUP2_sN4,Wo chinese main byzti kar kari hay kahti hay mainy nai byjna nikal jao ider say,yes,offensive,na,anger,Wo/urdu chinese/english main/urdu byzti/urdu kar/urdu kari/urdu hay/urdu kahti/urdu hay/urdu mainy/urdu nai/urdu byjna/urdu nikal/urdu jao/urdu ider/urdu say/urdu
IMnXqYDHhZI,Api mujhe dy dein meri yteem bachi hei,no,none,na,sadness,Api/urdu mujhe/urdu dy/urdu dein/urdu meri/urdu yteem/urdu bachi/urdu hei/urdu
nqbNLe84dpM,Koi Haunted House wala video banaen,no,none,na,none,Koi/urdu Haunted/english House/english wala/urdu video/english banaen/urdu
nqbNLe84dpM,🥱🥱😴🫩 bye ikra appi ksl vlog dakhungi😢 na na na asa hi sakta hai😂 isa dakh ja slepping karungi😊♥️ i Love your vlog♥️💐🫰,yes,none,na,joy|sadness,ambiguous/ambiguous bye/english ikra/urdu appi/urdu ksl/ambiguous vlog/english dakhungi/urdu na/urdu na/urdu na/urdu asa/urdu hi/urdu sakta/urdu hai/urdu isa/urdu dakh/urdu ja/urdu slepping/english karungi/urdu i/english Love/english your/english vlog/english
IMnXqYDHhZI,Kawal api Kase ho  AP paregment ha❤❤❤❤❤,no,none,na,joy,urdu/urdu urdu/urdu urdu/urdu urdu/urdu english/english urdu/urdu urdu/urdu
VUKai4CZSNw,ducky bhai aap kamarshal wali jagga aana kuo ka waha maa ho ga replies agar aap youtuber ho,yes,none,na,none,ducky/english bhai/urdu aap/urdu kamarshal/urdu wali/urdu jagga/urdu aana/urdu kuo/ambiguous ka/urdu waha/urdu maa/urdu ho/urdu ga/urdu replies/english agar/urdu aap/urdu youtuber/english ho/urdu
Erif7Vj9NSQ,kon kon 2027 ma dath raha ha,no,none,na,none,kon/urdu kon/urdu 2027/ambiguous ma/urdu dath/urdu raha/urdu ha/urdu
VUKai4CZSNw,Ducky Bhai plz show us Doraemon home,no,none,na,none,Ducky/ambiguous Bhai/urdu plz/english show/english us/english Doraemon/ambiguous home/english
gvG35CxYOLg,Shahveer bhai salam ha ap ko bro itni chilli uff😢😢😢😢,no,none,na,sadness,Shahveer/ambiguous bhai/urdu salam/urdu ha/urdu ap/urdu ko/urdu bro/english itni/urdu chilli/english uff/urdu
hhFGhAo4ZfY,Imagine waqas bhai reply me❤,yes,none,na,joy,Imagine/english waqas/urdu bhai/urdu reply/english me/urdu
BaMLBWWvNHA,Jo kud hota hai wo dusro ko Bolta hai,yes,offensive,na,anger,Jo/urdu kud/urdu hota/urdu hai/urdu wo/urdu dusro/urdu ko/urdu Bolta/urdu hai/urdu
eY0i4nBXqdY,Ham bhi same seat pr he bethe thy Albaik khaane ke liye 😍,no,none,na,joy,Ham/urdu bhi/urdu same/english seat/english pr/urdu he/urdu bethe/urdu thy/urdu Albaik/ambiguous khaane/urdu ke/urdu liye/urdu 😍/ambiguous
-w7eMfsuRgA,"Asim Munir, Mohsin Naqvi, DGISPR Or L* Lapara Yeh Sb ""Phyyy""پھ"" Hain....
Sir Yeh Woh ""Phyyy""پھ"" Nahi Jo Ap Kehte Hain....

Bal-K Yeh Woh ""Phyyy""پھ"" Hain Jin Ko Shahi Muhalyy Me Din Raat Ragra Lagta Raha Hai...",yes,offensive,na,anger,urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous english/ambiguous urdu/ambiguous english/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous
XHQrr9fmTkc,Fatima api apna name ka food khawo plz mara challenge accepted karo plz,no,none,na,joy,Fatima/ambiguous api/urdu apna/urdu name/english ka/urdu food/english khawo/urdu plz/english mara/urdu challenge/english accepted/english karo/urdu plz/english
HeZ2VBdJeOk,Wah javaid Hashimi Saab app nay kamee kameen Asim yazeed zehni mareez ko khoob pehchana 4:19,yes,hate,na,anger,Wah/urdu javaid/urdu Hashimi/urdu Saab/urdu app/urdu nay/urdu kamee/urdu kameen/urdu Asim/urdu yazeed/urdu zehni/urdu mareez/urdu ko/urdu khoob/urdu pehchana/urdu 4:19/ambiguous
BaMLBWWvNHA,Rajab bhai is barand,no,none,na,joy,Rajab/urdu bhai/urdu is/english barand/urdu
IMnXqYDHhZI,Ayzal k kapray mujy day daien Meri beti k liye  Meri 2 betiya hen😊,no,none,na,joy,Ayzal/ambiguous k/urdu kapray/urdu mujy/urdu day/urdu daien/urdu Meri/urdu beti/urdu k/urdu liye/urdu Meri/urdu 2/english betiya/urdu hen/urdu
8ksTrbtyTco,Tumhri wife kajol ki beti lg rhi ditto..,yes,none,na,none,Tumhri/urdu wife/english kajol/ambiguous ki/urdu beti/urdu lg/urdu rhi/urdu ditto/english
-w7eMfsuRgA,Humne subah banenge to faujiyon ko aur jaap milegi Jo retire Hoga udhar lag jaega yah ulti bhi latak jaaye to mulk Nahin Chala sakte Imran Khan rahat Fateh Ali ke bagair,yes,offensive,na,anger,Humne/urdu subah/urdu banenge/urdu to/urdu faujiyon/urdu ko/urdu aur/urdu jaap/urdu milegi/urdu Jo/urdu retire/english Hoga/urdu udhar/urdu lag/urdu jaega/urdu yah/urdu ulti/urdu bhi/urdu latak/urdu jaaye/urdu to/urdu mulk/urdu Nahin/urdu Chala/urdu sakte/urdu Imran/ambiguous Khan/ambiguous rahat/urdu Fateh/ambiguous Ali/ambiguous ke/urdu bagair/urdu
VUKai4CZSNw,Bahir tak buu a rhi hae 😂,yes,none,na,joy,Bahir/urdu tak/urdu buu/ambiguous a/urdu rhi/urdu hae/urdu 😂/ambiguous
FH8OUP2_sN4,Ducky Bhai you are the best vloger in Pakistan ❤,no,none,na,joy,Ducky/ambiguous Bhai/urdu you/english are/english the/english best/english vloger/english in/english Pakistan/english ❤/ambiguous
IMnXqYDHhZI,Shoes KO mashaa ALLAH Nahi kahty,yes,none,na,joy,Shoes/english KO/urdu mashaa/urdu ALLAH/urdu Nahi/urdu kahty/urdu
EyrNOfyxSBQ,very good efforts but ye video thori c aur lambi honi choaye thi atelast baap ko pata chalta aur vo lrka pkra jata  tab iska level e aur hona tha,no,none,na,anger,very/english good/english efforts/english but/english ye/urdu video/english thori/urdu c/urdu aur/urdu lambi/urdu honi/urdu choaye/urdu thi/urdu atelast/urdu baap/urdu ko/urdu pata/urdu chalta/urdu aur/urdu vo/urdu lrka/urdu pkra/urdu jata/urdu tab/urdu iska/urdu level/english e/urdu aur/urdu hona/urdu tha/urdu
zXAAAXogJ78,Zulqarnain bhai please please please please Abrar bhai ko bolo vlog upload kar ma ap donon sa both para Karti hun ap donon ka vlog nahi ata tab Mari sat kuch aisa hota hai  😭😭😭😭😭😭😭  please please zulqarnain bhai Abrar bhai ko bolo vlog squad Kara,no,none,na,sadness,Zulqarnain/ambiguous bhai/urdu please/english please/english please/english please/english Abrar/ambiguous bhai/urdu ko/urdu bolo/urdu vlog/english upload/english kar/urdu ma/urdu ap/urdu donon/urdu sa/urdu both/english para/urdu Karti/urdu hun/urdu ap/urdu donon/urdu ka/urdu vlog/english nahi/urdu ata/urdu tab/urdu Mari/urdu sat/urdu kuch/urdu aisa/urdu hota/urdu hai/urdu 😭😭😭😭😭😭😭/ambiguous please/english please/english zulqarnain/ambiguous bhai/urdu Abrar/ambiguous bhai/urdu ko/urdu bolo/urdu vlog/english squad/english Kara/urdu
eY0i4nBXqdY,Aap mere per gai hai,yes,none,na,anger,Aap/urdu mere/urdu per/urdu gai/urdu hai/urdu
8ksTrbtyTco,chef tu mardana kamzoori ka shikaar hai bc,yes,offensive,na,anger,english/english tu/urdu mardana/urdu kamzoori/urdu ka/urdu shikaar/urdu hai/urdu bc/ambiguous
IMnXqYDHhZI,Kusri k pas condet khatam hogya ab apni wife ko agy kr dya 😂😂,yes,offensive,na,joy,Kusri/urdu k/urdu pas/urdu condet/english khatam/urdu hogya/urdu ab/urdu apni/urdu wife/english ko/urdu agy/urdu kr/urdu dya/urdu 😂😂/ambiguous
PKFU1F2QEMQ,Mashallha mashallha so beautiful ❤️❤️❤️❤️❤️😍😍😍❤️❤️ bohat bohat bohat ziyada piyra gahr ha Allah pak rehna naseb kary Ameen Suma Ameen ❤️❤️❤️❤️❤️ sab duwa karna Allah pak muje bi apna gahr day gahr day ameeeeeeeeen ❤❤❤❤❤,no,none,na,joy,Mashallha/urdu mashallha/urdu so/english beautiful/english ❤️❤️❤️❤️❤️😍😍😍❤️❤️/ambiguous bohat/urdu bohat/urdu bohat/urdu ziyada/urdu piyra/urdu gahr/urdu ha/urdu Allah/urdu pak/urdu rehna/urdu naseb/urdu kary/urdu Ameen/urdu Suma/urdu Ameen/urdu ❤️❤️❤️❤️❤️/ambiguous sab/urdu duwa/urdu karna/urdu Allah/urdu pak/urdu muje/urdu bi/urdu apna/urdu gahr/urdu day/urdu gahr/urdu day/urdu ameeeeeeeeen/urdu ❤❤❤❤❤/ambiguous
ttL6k7wzGmQ,INSHALLAH JEET 25 CRORE AWAM KI HOGI 💯 AWAM STANDS SHOULDER TO SHOULDER WITH OUR BRAVE HEART HONEST LEADER IMRAN KHAN 💪💯💪💯,no,none,na,joy,INSHALLAH/urdu JEET/urdu 25/ambiguous CRORE/urdu AWAM/urdu KI/urdu HOGI/urdu 💯/ambiguous AWAM/urdu STANDS/english SHOULDER/english TO/english SHOULDER/english WITH/english OUR/english BRAVE/english HEART/english HONEST/english LEADER/english IMRAN/urdu KHAN/urdu 💪💯💪💯/ambiguous
IMnXqYDHhZI,In ko zulkar bahi se bt karny ki bilkul tamiz ni hai,no,offensive,na,anger,In/ambiguous ko/urdu zulkar/urdu bahi/urdu se/urdu bt/english karny/urdu ki/urdu bilkul/urdu tamiz/urdu ni/urdu hai/urdu
4k0ZV0UFZSw,imran bhai pta nahi in manhoson se kb jaan chotay gi,yes,offensive,na,anger|sadness,imran/urdu bhai/urdu pta/urdu nahi/urdu in/urdu manhoson/urdu se/urdu kb/urdu jaan/urdu chotay/urdu gi/urdu
BaMLBWWvNHA,Aap mein himmat hai,no,none,na,none,Aap/urdu mein/urdu himmat/urdu hai/urdu
N-0DINjOMlY,zulqarnain bhai right  Namaz padhani chahie Dil Ka sukun hai MashaAllah Aizal Happy now ❤,no,none,na,joy,zulqarnain/urdu bhai/urdu right/english Namaz/urdu padhani/urdu chahie/urdu Dil/urdu Ka/urdu sukun/urdu hai/urdu MashaAllah/urdu Aizal/urdu Happy/english now/english
nqbNLe84dpM,Iqra api main or Meri behen ap ka vlogs computer se dekhte the computer par Barish ka pabi dal Gaya is vja se main ap ka vlog nahi dekh pati main commentapne Bhai    ke mobile se chup chup kar kar Rahi hu ab due kare ke computer jaldi theek hu jai,no,none,na,sadness,Iqra/ambiguous api/urdu main/urdu or/urdu Meri/urdu behen/urdu ap/urdu ka/urdu vlogs/english computer/english se/urdu dekhte/urdu the/urdu computer/english par/urdu Barish/urdu ka/urdu pabi/urdu dal/urdu Gaya/urdu is/urdu vja/urdu se/urdu main/urdu ap/urdu ka/urdu vlog/english nahi/urdu dekh/urdu pati/urdu main/urdu commentapne/ambiguous Bhai/urdu ke/urdu mobile/english se/urdu chup/urdu chup/urdu kar/urdu kar/urdu Rahi/urdu hu/urdu ab/urdu due/english kare/urdu ke/urdu computer/english jaldi/urdu theek/urdu hu/urdu jai/urdu
BljaIOvFkcM,Allah salamat rakhy bhaii AP ko,no,none,na,joy,Allah/urdu salamat/urdu rakhy/urdu bhaii/urdu AP/urdu ko/urdu
IMnXqYDHhZI,Common sense.... Agar us family k pass na internet na android phone tou in logon ko apky vlog mein interest kesay .... 😂😂😂,yes,none,na,joy,Common/english sense/english Agar/urdu us/urdu family/english k/urdu pass/urdu na/urdu internet/english na/urdu android/english phone/english tou/urdu in/urdu logon/urdu ko/urdu apky/urdu vlog/english mein/urdu interest/english kesay/urdu .../ambiguous 😂😂😂/ambiguous
8ksTrbtyTco,Aslamoalikum shahveer Bhai AP ki taraf iqra API or areeb Bhai aye thy us pr na apka koi vlog Aya hai na unka ....,no,none,na,sadness,Aslamoalikum/urdu shahveer/urdu Bhai/urdu AP/urdu ki/urdu taraf/urdu iqra/urdu API/english or/english areeb/urdu Bhai/urdu aye/urdu thy/urdu us/urdu pr/urdu na/urdu apka/urdu koi/urdu vlog/english Aya/urdu hai/urdu na/urdu unka/urdu ..../ambiguous
nqbNLe84dpM,Iqra api ap ki look bohat pyari hai,no,none,na,joy,Iqra/ambiguous api/urdu ap/urdu ki/urdu look/english bohat/urdu pyari/urdu hai/urdu
VUKai4CZSNw,Ducky bhai ap ka bacha kyn ni ho rha,yes,none,na,none,Ducky/english bhai/urdu ap/urdu ka/urdu bacha/urdu kyn/urdu ni/urdu ho/urdu rha/urdu
eY0i4nBXqdY,Aap meri baat sunkar kahin per jaayengi,no,none,na,none,Aap/urdu meri/urdu baat/urdu sunkar/urdu kahin/urdu per/urdu jaayengi/urdu
8ksTrbtyTco,Phadda hoty hoty reh gya dono teams Mein,no,none,na,sadness,Phadda/urdu hoty/urdu hoty/urdu reh/urdu gya/urdu dono/urdu teams/english Mein/urdu
N-0DINjOMlY,Kanwal awara ko bas phiraty raho,yes,offensive,na,anger,Kanwal/ambiguous awara/urdu ko/urdu bas/urdu phiraty/urdu raho/urdu
PKFU1F2QEMQ,Masahallah ❤ masahallah ❤ Allah pak sub ko apna ghr de or ap sub dua kren Allah mujhe bh apna ghr de de ameen sum ameen 🤲,no,none,na,joy,Masahallah/urdu ❤/ambiguous masahallah/urdu ❤/ambiguous Allah/urdu pak/urdu sub/urdu ko/urdu apna/urdu ghr/urdu de/urdu or/urdu ap/urdu sub/urdu dua/urdu kren/urdu Allah/urdu mujhe/urdu bh/urdu apna/urdu ghr/urdu de/urdu de/urdu ameen/urdu sum/urdu ameen/urdu 🤲/ambiguous
HeZ2VBdJeOk,A.salam imran Bhai ye hojoom bezameer hai munfqat ki had par kar chuki hai 😢😢😢😢😢😢 imran Bhai,no,none,na,sadness|anger,A.salam/urdu imran/urdu Bhai/urdu ye/urdu hojoom/urdu bezameer/urdu hai/urdu munfqat/urdu ki/urdu had/urdu par/urdu kar/urdu chuki/urdu hai/urdu 😢😢😢😢😢😢/ambiguous imran/urdu Bhai/urdu
XHQrr9fmTkc,Fatima Faisal kya allergy Thakur aap bahut acchi Hain main aapki bahut badi fan❤❤❤❤,no,none,na,joy,Fatima/ambiguous Faisal/ambiguous kya/urdu allergy/english Thakur/urdu aap/urdu bahut/urdu acchi/urdu Hain/urdu main/urdu aapki/urdu bahut/urdu badi/urdu fan/english
zfjRK9s0pjA,Ikra Kamal ko Allah Tala Dua per yad rakhe bahut acchi beti ho beta beti Hui lekin video❤❤❤,no,none,na,joy,Ikra/urdu Kamal/urdu ko/urdu Allah/urdu Tala/urdu Dua/urdu per/urdu yad/urdu rakhe/urdu bahut/urdu acchi/urdu beti/urdu ho/urdu beta/urdu beti/urdu Hui/urdu lekin/urdu video/english
eY0i4nBXqdY,Mere sister ka name Inaaya ha,no,none,na,none,Mere/urdu sister/english ka/urdu name/english Inaaya/ambiguous ha/urdu
HeZ2VBdJeOk,Inshallah.  Muneer ko jhorna nhi he,no,none,na,none,urdu/urdu Muneer/ambiguous ko/urdu jhorna/urdu nhi/urdu he/urdu
FH8OUP2_sN4,Lucky bhai ki on a video kab banaoge comedy video Mera bhi sawal ek le lena hai ki on a video,no,none,na,none,Lucky/ambiguous bhai/urdu ki/urdu on/english a/english video/english kab/urdu banaoge/urdu comedy/english video/english Mera/urdu bhi/urdu sawal/urdu ek/urdu le/urdu lena/urdu hai/urdu ki/urdu on/english a/english video/english
PKFU1F2QEMQ,Aapneay.  Bechoun.  Ko.  Hifazat.  Se.  Rekhein.   Apneay.  Parents.   Ki.  Khidmat.   Kerein.,no,none,na,none,Aapneay./urdu Bechoun./urdu Ko./urdu Hifazat./urdu Se./urdu Rekhein./urdu Apneay./urdu Parents./english Ki./urdu Khidmat./urdu Kerein./urdu
PKFU1F2QEMQ,Kitchen ki jaga bytak honi chahye guest Ky lye room hona chahye ta,no,none,na,none,english/ambiguous urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu english/english urdu/urdu urdu/urdu english/english urdu/urdu urdu/urdu urdu/urdu
EyrNOfyxSBQ,Sacchi baat hai yah Bharat mein Bharat hai 😂😂,yes,none,na,joy,Sacchi/urdu baat/urdu hai/urdu yah/urdu Bharat/urdu mein/urdu Bharat/urdu hai/urdu 😂😂/ambiguous
UiYpRBQ74fs,sub log Kashmir kliy awaz uthao hum log ap ke mntzer hen,no,none,na,anger,sub/urdu log/urdu Kashmir/ambiguous kliy/urdu awaz/urdu uthao/urdu hum/urdu log/urdu ap/urdu ke/urdu mntzer/urdu hen/urdu
N-0DINjOMlY,Ap Ney konsey mall sey shopping ki ha,no,none,na,none,Ap/urdu Ney/urdu konsey/urdu mall/english sey/urdu shopping/english ki/urdu ha/urdu
VUKai4CZSNw,Bechara jannat mirza ki bat dil par ly gia,no,none,na,sadness,Bechara/urdu jannat/urdu mirza/urdu ki/urdu bat/urdu dil/urdu par/urdu ly/urdu gia/urdu
UiYpRBQ74fs,"Goli q nhi chlai abi tak nawasy par ?
Ay hakmy wakt tery aor tery spotars dono k kardar py thoooooooo 🖐️",yes,offensive,na,anger,Goli/urdu q/urdu nhi/urdu chlai/urdu abi/urdu tak/urdu nawasy/urdu par/urdu ?/ambiguous Ay/urdu hakmy/urdu wakt/urdu tery/urdu aor/urdu tery/urdu spotars/english dono/urdu k/urdu kardar/urdu py/urdu thoooooooo/urdu 🖐️/ambiguous
IMnXqYDHhZI,Zulqarnain Bhai vlog is best❤,no,none,na,joy,urdu/urdu Bhai/urdu vlog/english is/english best/english
eY0i4nBXqdY,19:44 ye nakli hai,no,none,na,none,19:44/ambiguous ye/urdu nakli/urdu hai/urdu
N-0DINjOMlY,"Gashti or knjr phodi ki kamyee kar k wapsi Pakistan ah rhy hai , or Pakistan ah k logo ko hadees sunaye ga or UDR is ki Budi gashti knwal majj bagair dupatta dance krti rhi . Teri pan da phoda passy k chakr my saly budi ki phodi ki kamyee b kha rhy hu marr ja Teri zindgy ty lnnat",yes,hate,na,anger,"urdu/urdu or/english knjr/urdu phodi/urdu ki/urdu kamyee/urdu kar/urdu k/urdu wapsi/urdu Pakistan/urdu ah/urdu rhy/urdu hai/urdu ,/ambiguous or/english Pakistan/urdu ah/urdu k/urdu logo/urdu ko/urdu hadees/urdu sunaye/urdu ga/urdu or/english UDR/english is/english ki/urdu Budi/urdu gashti/urdu knwal/urdu majj/urdu bagair/urdu dupatta/urdu dance/english krti/urdu rhi/urdu ./ambiguous Teri/urdu pan/urdu da/urdu phoda/urdu passy/urdu k/urdu chakr/urdu my/urdu saly/urdu budi/urdu ki/urdu phodi/urdu ki/urdu kamyee/urdu b/urdu kha/urdu rhy/urdu hu/urdu marr/urdu ja/urdu Teri/urdu zindgy/urdu ty/urdu lnnat/urdu"
IMnXqYDHhZI,Qyamat wala din hisaab dana pra ga😢,no,none,na,sadness|fear,Qyamat/urdu wala/urdu din/urdu hisaab/urdu dana/urdu pra/urdu ga/urdu
BmpRnfu16YA,"Haya ka ghar ka dirty 🤮 washroom,kitchen etc. Fatima logo ka ghar Har wanqt dirty rahta ha plz Fatima apana ghar saf kar Lai khuda ka wasita",no,offensive,na,anger,Haya/urdu ka/urdu ghar/urdu ka/urdu dirty/english 🤮/ambiguous washroom/english kitchen/english etc./english Fatima/urdu logo/urdu ka/urdu ghar/urdu Har/urdu wanqt/urdu dirty/english rahta/urdu ha/urdu plz/english Fatima/urdu apana/urdu ghar/urdu saf/urdu kar/urdu Lai/urdu khuda/urdu ka/urdu wasita/urdu
8ksTrbtyTco,Fake challenges. Last time ducky aur aroob ki dafa apny friends ko bula liya tha foos taste krny k ly. Is bar rhs Maha ko btaye bgr chef Le Aya. Chawal bnda.,yes,none,na,anger,Fake/english challenges./english Last/english time/english ducky/ambiguous aur/urdu aroob/ambiguous ki/urdu dafa/urdu apny/urdu friends/english ko/urdu bula/urdu liya/urdu tha/urdu foos/ambiguous taste/english krny/urdu k/urdu ly./urdu Is/english bar/urdu rhs/ambiguous Maha/ambiguous ko/urdu btaye/urdu bgr/urdu chef/english Le/urdu Aya./urdu Chawal/urdu bnda./urdu
nqbNLe84dpM,Aapane to kaha tha jab banane dushman ki vajah se bhi likh dungi😊❤,yes,none,na,joy,Aapane/urdu to/urdu kaha/urdu tha/urdu jab/urdu banane/urdu dushman/urdu ki/urdu vajah/urdu se/urdu bhi/urdu likh/urdu dungi/urdu
gvG35CxYOLg,"Shahveer bhai Piles hojaye gi. 
Gaand sa bleeding ho gi",yes,offensive,na,anger,Shahveer/ambiguous bhai/urdu Piles/english hojaye/urdu gi/urdu Gaand/urdu sa/urdu bleeding/english ho/urdu gi/urdu
nqbNLe84dpM,Ducky bhai ne to pora chips hi kha liya tha,no,none,na,joy,Ducky/english bhai/urdu ne/urdu to/urdu pora/urdu chips/english hi/urdu kha/urdu liya/urdu tha/urdu
IMnXqYDHhZI,Wife ho tu rajab butt ki eman jesi Allah ka bara fazlo o karam h achi obident bevi ka hona 🎉 eman bhabhi stay blessed ❤ Allah kanwal api ko hadayt dy very good susral Mila h isko… na-shukri aurat,yes,offensive,na,joy|anger,Wife/english ho/urdu tu/urdu rajab/urdu butt/urdu ki/urdu eman/urdu jesi/urdu Allah/urdu ka/urdu bara/urdu fazlo/urdu o/urdu karam/urdu h/urdu achi/urdu obident/english bevi/urdu ka/urdu hona/urdu 🎉/ambiguous eman/urdu bhabhi/urdu stay/english blessed/english ❤/ambiguous Allah/urdu kanwal/urdu api/urdu ko/urdu hadayt/urdu dy/urdu very/english good/english susral/urdu Mila/urdu h/urdu isko/urdu na-shukri/urdu aurat/urdu
nqbNLe84dpM,15.20 iqra appi ka reaction  bhut mst tha,no,none,na,joy,ambiguous/ambiguous iqra/ambiguous appi/urdu ka/urdu reaction/english bhut/urdu mst/urdu tha/urdu
WJxfQWiP9DQ,Imran Riaz khan Tum jhoot bol rahay Pakistan 🇵🇰 Taraqi Kar Raha hai  😅😅,yes,offensive,na,anger|joy,Imran/ambiguous Riaz/ambiguous khan/ambiguous Tum/urdu jhoot/urdu bol/urdu rahay/urdu Pakistan/english 🇵🇰/ambiguous Taraqi/urdu Kar/urdu Raha/urdu hai/urdu 😅😅/ambiguous
BmpRnfu16YA,Bahut achcha hai Fatima❤❤❤❤,no,none,na,joy,Bahut/urdu achcha/urdu hai/urdu Fatima/ambiguous
gvG35CxYOLg,"Bhai Ek bar aniqa k saat video banao apki old partner Canada wali 
KAHA Hain wo aaj Kal unko dhoond kar laao please",no,none,na,none,Bhai/urdu Ek/urdu bar/urdu aniqa/ambiguous k/urdu saat/urdu video/english banao/urdu apki/urdu old/english partner/english Canada/english wali/urdu KAHA/urdu Hain/urdu wo/urdu aaj/urdu Kal/urdu unko/urdu dhoond/urdu kar/urdu laao/urdu please/english
